action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2116836,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(C#N)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271093,,CHEMBL271093,7.90,0,http://www.openphacts.org/units/Nanomolar,697504,=,1,1,=,,IC50,nM,,12.59,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.9
,,2116837,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(Br)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257882,,CHEMBL257882,7.60,0,http://www.openphacts.org/units/Nanomolar,697503,=,1,1,=,,IC50,nM,,25.12,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.6
,,2116838,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(Cl)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257881,,CHEMBL257881,7.00,0,http://www.openphacts.org/units/Nanomolar,697502,=,1,1,=,,IC50,nM,,100.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.0
,,2116839,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(F)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL270400,,CHEMBL270400,7.80,0,http://www.openphacts.org/units/Nanomolar,697501,=,1,1,=,,IC50,nM,,15.85,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.8
,,2116840,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(C(F)(F)F)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL401982,,CHEMBL401982,6.50,0,http://www.openphacts.org/units/Nanomolar,697500,=,1,1,=,,IC50,nM,,316.23,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.5
,,2116841,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C#Cc2nc(C)cn3cc(C(F)(F)F)cc23)c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL538165,,CHEMBL538165,7.10,0,http://www.openphacts.org/units/Nanomolar,697499,=,1,1,=,,IC50,nM,,79.43,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.1
,,2116842,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccsc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL401794,,CHEMBL401794,7.20,0,http://www.openphacts.org/units/Nanomolar,697498,=,1,1,=,,IC50,nM,,63.1,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.2
,,2116843,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3cccnc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL270612,,CHEMBL270612,5.70,0,http://www.openphacts.org/units/Nanomolar,697497,=,1,1,=,,IC50,nM,,1995.26,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,5.7
,,2116844,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3cccc(C(F)(F)F)c3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL256423,,CHEMBL256423,6.80,0,http://www.openphacts.org/units/Nanomolar,697496,=,1,1,=,,IC50,nM,,158.49,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.8
,,2116845,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccc(C#N)cc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL273024,,CHEMBL273024,,0,http://www.openphacts.org/units/Nanomolar,697495,<,1,1,>,,IC50,nM,,15848.93,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,4.8
,,2116846,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccc(F)cc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL444375,,CHEMBL444375,6.40,0,http://www.openphacts.org/units/Nanomolar,697494,=,1,1,=,,IC50,nM,,398.11,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.4
,,2116847,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccc(Cl)cc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257033,,CHEMBL257033,,0,http://www.openphacts.org/units/Nanomolar,697493,<,1,1,>,,IC50,nM,,3981.07,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,5.4
,,2116848,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccc(C(F)(F)F)cc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257237,,CHEMBL257237,,0,http://www.openphacts.org/units/Nanomolar,697492,<,1,1,>,,IC50,nM,,15848.93,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,4.8
,,2116849,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(CN3CCNC(=O)C3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL402890,,CHEMBL402890,6.70,0,http://www.openphacts.org/units/Nanomolar,697491,=,1,1,=,,IC50,nM,,199.53,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.7
,,2116850,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1CCN(Cc2cc3c(C#Cc4ccccc4)nc(C)cn3c2)CC1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271676,,CHEMBL271676,6.50,0,http://www.openphacts.org/units/Nanomolar,697490,=,1,1,=,,IC50,nM,,316.23,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.5
,,2116851,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(CN3CCN(C)CC3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271885,,CHEMBL271885,6.30,0,http://www.openphacts.org/units/Nanomolar,697489,=,1,1,=,,IC50,nM,,501.19,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.3
,,2116852,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(CN3CCCCC3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL403338,,CHEMBL403338,6.80,0,http://www.openphacts.org/units/Nanomolar,697488,=,1,1,=,,IC50,nM,,158.49,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.8
,,2116853,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1cc2c(C#Cc3ccccc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257699,,CHEMBL257699,6.90,0,http://www.openphacts.org/units/Nanomolar,697487,=,1,1,=,,IC50,nM,,125.89,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.9
,,2116854,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(-c3nc(C)no3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271065,,CHEMBL271065,8.20,0,http://www.openphacts.org/units/Nanomolar,697486,=,1,1,=,,IC50,nM,,6.31,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,8.2
,,2116855,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1cc2c(C#Cc3ccccc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271275,,CHEMBL271275,8.00,0,http://www.openphacts.org/units/Nanomolar,697485,=,1,1,=,,IC50,nM,,10.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,8.0
,,2116856,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(C#Cc3ccccc3)nc(C)cn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271274,,CHEMBL271274,7.30,0,http://www.openphacts.org/units/Nanomolar,697484,=,1,1,=,,IC50,nM,,50.12,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.3
,,2116857,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(=O)N3CCOCC3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL273025,,CHEMBL273025,7.80,0,http://www.openphacts.org/units/Nanomolar,697483,=,1,1,=,,IC50,nM,,15.85,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.8
,,2116858,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(=O)N3CCCC3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL272069,,CHEMBL272069,7.10,0,http://www.openphacts.org/units/Nanomolar,697482,=,1,1,=,,IC50,nM,,79.43,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.1
,,2116859,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(=O)N3CCN(C)CC3)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL270167,,CHEMBL270167,7.00,0,http://www.openphacts.org/units/Nanomolar,697481,=,1,1,=,,IC50,nM,,100.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.0
,,2116860,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C#N)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL404237,,CHEMBL404237,8.90,0,http://www.openphacts.org/units/Nanomolar,697480,=,1,1,=,,IC50,nM,,1.259,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,8.9
,,2116861,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL404238,,CHEMBL404238,7.40,0,http://www.openphacts.org/units/Nanomolar,697479,=,1,1,=,,IC50,nM,,39.81,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.4
,,2116862,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1cc2c(C#Cc3ccccc3)nccn2c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257238,,CHEMBL257238,6.80,0,http://www.openphacts.org/units/Nanomolar,697478,=,1,1,=,,IC50,nM,,158.49,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.8
,,2116863,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2cncc3ccccc23)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL256830,,CHEMBL256830,,0,http://www.openphacts.org/units/Nanomolar,697477,<,1,1,>,,IC50,nM,,12589.25,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,4.9
,,2116864,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2cncnc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL404101,,CHEMBL404101,5.70,0,http://www.openphacts.org/units/Nanomolar,697476,=,1,1,=,,IC50,nM,,1995.26,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,5.7
,,2116865,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2cccc(O)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257701,,CHEMBL257701,6.50,0,http://www.openphacts.org/units/Nanomolar,697475,=,1,1,=,,IC50,nM,,316.23,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.5
,,2116866,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2ccc(Br)cc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257700,,CHEMBL257700,,0,http://www.openphacts.org/units/Nanomolar,697474,<,1,1,>,,IC50,nM,,12589.25,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,4.9
,,2116867,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2ccc(Cl)cc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL257885,,CHEMBL257885,6.20,0,http://www.openphacts.org/units/Nanomolar,697473,=,1,1,=,,IC50,nM,,630.96,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,6.2
,,2116868,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2ccc(F)cc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL414000,,CHEMBL414000,7.80,0,http://www.openphacts.org/units/Nanomolar,697472,=,1,1,=,,IC50,nM,,15.85,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.8
,,2116869,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(C#Cc2nc(C)cn3cccc23)c1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271276,,CHEMBL271276,9.40,0,http://www.openphacts.org/units/Nanomolar,697471,=,1,1,=,,IC50,nM,,0.3981,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,9.4
,,2116870,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn2cccc2c(C#Cc2ccccc2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL271477,,CHEMBL271477,8.60,0,http://www.openphacts.org/units/Nanomolar,697470,=,1,1,=,,IC50,nM,,2.512,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,8.6
,,2116871,[],CHEMBL934506,Antagonist activity at human mGluR5 expressed in CHO cells assessed as increase in intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(N)c(C#Cc2cccc(F)c2)n1,,,CHEMBL1143100,Bioorg Med Chem Lett,2008,,CHEMBL256455,,CHEMBL256455,7.50,0,http://www.openphacts.org/units/Nanomolar,697469,=,1,1,=,,IC50,nM,,31.62,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,pIC50,,UO_0000065,,7.5
,,2413801,[],CHEMBL987732,Antagonist activity at mGluR5,F,,,BAO_0000190,BAO_0000019,assay format,OCCOCCNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,,CHEMBL1153985,Bioorg Med Chem Lett,2009,,CHEMBL469382,,CHEMBL469382,,0,http://www.openphacts.org/units/Nanomolar,809904,>,1,1,>,,IC50,nM,,3000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,3.0
,,2478981,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccccc3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL511355,,CHEMBL511355,6.09,0,http://www.openphacts.org/units/Nanomolar,800248,=,1,1,=,,IC50,nM,,820.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,820.0
,,2478985,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccccc3F)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL461673,,CHEMBL461673,6.00,0,http://www.openphacts.org/units/Nanomolar,800249,=,1,1,=,,IC50,nM,,1000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,1000.0
,,2478989,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3cccc(F)c3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL460391,,CHEMBL460391,5.96,0,http://www.openphacts.org/units/Nanomolar,800250,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,1100.0
,,2478993,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccc(F)cc3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL460827,,CHEMBL460827,5.96,0,http://www.openphacts.org/units/Nanomolar,800343,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,1100.0
,,2478997,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1-n1cc(C2=CCN(C(=O)OC(C)(C)C)CC2)nn1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL511352,,CHEMBL511352,6.06,0,http://www.openphacts.org/units/Nanomolar,800344,=,1,1,=,,IC50,nM,,880.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,880.0
,,2479000,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-n1cc(C2=CCN(C(=O)OC(C)(C)C)CC2)nn1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL461033,,CHEMBL461033,5.40,0,http://www.openphacts.org/units/Nanomolar,800345,=,1,1,=,,IC50,nM,,4000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,4000.0
,,2479004,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)NC(=O)N1CC=C(c2cn(-c3ccccc3F)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL461034,,CHEMBL461034,5.07,0,http://www.openphacts.org/units/Nanomolar,800346,=,1,1,=,,IC50,nM,,8600.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,8600.0
,,2479007,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)CC(=O)N1CC=C(c2cn(-c3ccccc3F)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL461035,,CHEMBL461035,,0,http://www.openphacts.org/units/Nanomolar,800347,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,10000.0
,,2479011,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccccn3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL457872,,CHEMBL457872,5.06,0,http://www.openphacts.org/units/Nanomolar,800441,=,1,1,=,,IC50,nM,,8700.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,8700.0
,,2479015,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3cccnc3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL453249,,CHEMBL453249,5.08,0,http://www.openphacts.org/units/Nanomolar,800442,=,1,1,=,,IC50,nM,,8300.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,8300.0
,,2479018,[],CHEMBL1032408,Antagonist activity at human mGluR5 expressed in CHO cells assessed as calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccncc3)nn2)CC1,,,CHEMBL1142531,Bioorg Med Chem,2008,,CHEMBL457873,,CHEMBL457873,,0,http://www.openphacts.org/units/Nanomolar,800443,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,10000.0
